Data,Label
 তুমি তো খুব মুমিন! শালা শব্দটা লিখলাম কোনো? এটার জন্য গুনাহ হয় নাই? আর বিসমিল্লাহ মনে মনে বললেও হয়। নিজে পাঁচ ওয়াক্ত নামাজ প্রো ,2
 খুব ভালো করেছেন। আমাদের ফুড আমাদের আগে এত তা জমি জমাট ছিল না। আপনারা কাজ করে যাচ্ছেন ,1
 পিচ্ছি ভালোবাসা রইলো এগিয়ে যাও ,1
" দুই নেএী কে জবাই করে , নতুন কাউকে আনা দরকার ",2
 পুলিশের বিরুদ্ধে কি সত্যি জবাই বলা যাবে না। হায়রে স্বাধীনতা ,2
 ধন্যবাদ দিয়ে ছোট করতে চাইনি। অফুরন্ত ভালবাসা ও দোয়া রইল ঐ পুলিশ অফিসারের জন্য এবং আল্লাহ এই ভাইকে নেক হায়াত দান করুণ আমিন ,1
" শালা আসলেই বলদা , কারও পারে না , কথাও কামও আবার পারে মতো ",2
" সে হয়তো না পারি নি। গুগল তার সার্চ ইনডেক্স থেকে সব ধরনের পর্ন রিলেটেড কি ওয়ার্ড গুলো ব্যান্ড করে দিতে পারে , এতোই যখন মানুষের ভালো চাই ",1
 সরকারের কাছে আকুল আবেদন এই পুলিশদেরকে আইনের আওতায় আনার জন্য কঠিন শান্তি দেয়ার জন্য ,2
 হিরোরা গরিব ঘরে জন্ম নেয় যুগ যুগে ,1
 এত বড় একটা দামরা মেয়ের সাথে এতুটুক বিচিচর বয় ফেনড এটা কি বাবে মানায় ,2
 এই মাদার চোদেরদের টিকেট খেয়েই কেয়ই ,2
 আমাদের বাংলাদেশি আই কাবেরী ঠিক হবে ,0
 পারলে দেশটাকে বিক্রি করে কিনবেনা পুলিশ। জাতীয় ঘোড়ার এর আরেক নাম বাংলাদেশ পুলিশ। টাকার জন্য বাংলাদেশ পুলিশ তাদের মা বোন মেয়ে স্ত্রী সব বিক্রি করে দিতে পারবে এতে কোন সন্দেহ নেই ,2
" একদিন এর সঠিক বিচার হবে , কারণ সেদিন থাকবে না হবে পক্ষের কোনো আইনজীবী আর বিচারক হবে স্বয়ং আল্লাহ। আল্লাহ্ আর কোনো কোনো দুনিয়ার বুকে এভাবে আবরারকে না , আর সহ্য করতে পারছি না ",0
 দুনিয়ার বাচ্চা! কাকে বললাম মেনশন করুন ,2
 সংবাদ শেষে আমাদের ফোক গান শুনবেন ,0
 তেমন ঝাল না বলছেন আবার ক্লাবে খাচ্ছেন বাহ সুন্দর চুপ ,2
